V5 CDS Composites by Convention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
30-Jun-16,MWD,Morgan Stanley,678B8A,SUBLT2,USD,XR14,Composite,0.0052,0.0074,0.0097,0.0121,0.0138,0.0167,,,,,,20%,NR,NR,NR,NR,NR,NR,,,,,,NR,2,Financials,N.Amer,United States,,BBB,Thin,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
30-Jun-16,NAB,Natl Aust Bk Ltd,6J5777,SNRFOR,USD,MR14,Composite,0.0012,0.0016,0.0033,0.0048,0.0067,0.0083,0.0109,0.0121,0.0135,0.0137,0.0138,40%,AA,A,A,A,A,BB,BB,BB,B,B,B,BBB,6,Financials,Oceania,Australia,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,NAB,Natl Aust Bk Ltd,6J5777,SUBLT2,USD,MR14,Composite,0.0031,0.0037,0.0068,0.0092,0.0127,0.0155,0.0188,0.0208,0.0232,0.0237,0.0242,20%,A,A,BB,BB,BB,BB,BB,BB,B,B,B,BB,5,Financials,Oceania,Australia,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,NETHRS,Kdom Neth,NRCDE0,SNRFOR,USD,CR14,Composite,0.0012,0.0013,0.0016,0.002,0.0025,0.0031,0.0041,0.0054,0.0058,0.0059,0.0059,40%,AA,A,AA,AA,AA,AA,AA,AA,BBB,BBB,BBB,AA,5,Government,Europe,Netherlands,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,NGERIA,Fed Rep Nigeria,V1D83X,SNRFOR,USD,CR14,Composite,0.0574,0.0573,0.0573,0.0572,0.0571,0.0571,,,,,,25%,NR,NR,NR,NR,NR,NR,,,,,,NR,2,Government,Africa,Nigeria,,B,Thin,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
30-Jun-16,NOMURA,Nomura Hldgs Inc,6BA88M,SNRFOR,JPY,CR14,Composite,0.0018,0.002,0.0039,0.0049,0.0065,0.0078,0.0101,0.0108,0.0116,0.0119,0.0116,35%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,NR,NR,BBB,BBB,4,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,Entity Tier
30-Jun-16,NOMURA-Secs,Nomura Secs Co Ltd,JOE92P,SNRFOR,JPY,CR14,Composite,0.0016,0.0018,0.0032,0.0043,0.0055,0.0068,0.01,0.0109,0.0124,0.0128,0.0132,35%,B,B,B,B,B,B,CCC,CCC,NR,NR,NR,B,3,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier,Entity Tier,Thin,Thin,Thin,Entity Tier
30-Jun-16,NORDEA,Nordea Bnk AB,W1D97L,SNRFOR,EUR,MM14,Composite,,,,,0.0069,0.0079,0.0098,0.0109,,,,40%,,,,,NR,NR,NR,NR,,,,NR,2,Financials,Europe,Sweden,,AA,,,,,Thin,Thin,Thin,Thin,,,,Thin
30-Jun-16,NORDEA,Nordea Bnk AB,W1D97L,SUBLT2,EUR,MM14,Composite,0.0089,0.0099,0.0119,0.0139,0.0157,0.0172,0.0183,0.0194,,,,20%,NR,NR,NR,NR,NR,NR,NR,NR,,,,NR,2,Financials,Europe,Sweden,,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
30-Jun-16,NORWAY,Kdom Norway,6CFB55,SNRFOR,USD,CR14,Composite,0.0009,0.001,0.0013,0.0016,0.0019,0.0023,0.003,0.0038,0.0042,0.0044,0.0046,40%,A,A,A,A,A,A,A,A,A,BBB,BBB,A,3,Government,Europe,Norway,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,NZ,New Zld,6B5178,SNRFOR,USD,MR14,Composite,0.0005,0.0006,0.0012,0.0018,0.0025,0.0033,0.0048,0.006,0.0061,0.0064,0.0064,40%,BB,BBB,BB,A,A,A,BBB,BBB,CCC,CCC,CCC,BBB,3,Government,Oceania,New Zealand,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier,Entity Tier,Entity Tier,Entity Tier
30-Jun-16,PAKIS,Islamic Rep Pakistan,YC58FN,SNRFOR,USD,CR14,Composite,,,,0.0674,0.0748,0.0798,0.08,0.0825,,,,25%,,,,NR,NR,NR,NR,NR,,,,NR,2,Government,India,Pakistan,,B,,,,Thin,Thin,Thin,Thin,Thin,,,,Thin
30-Jun-16,PANAMA,Rep Panama,6FHABI,SNRFOR,USD,CR14,Composite,0.0037,0.005,0.0074,0.0101,0.0125,0.0156,0.0195,0.0221,0.0227,0.0229,0.0232,25%,A,BB,A,A,A,A,A,A,A,A,B,A,7,Government,Lat.Amer,Panama,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,PERU,Rep Peru,786B9B,SNRFOR,USD,CR14,Composite,0.0027,0.0037,0.0058,0.0082,0.0108,0.0137,0.0179,0.0205,0.0213,0.0214,0.0217,25%,AAA,AAA,AA,AA,AA,AA,AA,AA,A,BB,BB,AA,9,Government,Lat.Amer,Peru,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,PHILIP,Rep Philippines,789AAE,SNRFOR,USD,CR14,Composite,0.0029,0.0032,0.005,0.0068,0.009,0.0114,0.0149,0.0168,0.017,0.0172,0.0172,38.75%,A,AA,AA,A,A,A,BB,BB,BBB,A,BB,A,8,Government,Asia,Philippines,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,POLAND,Rep Poland,7A4112,SNRFOR,USD,CR14,Composite,0.0047,0.0051,0.0058,0.0069,0.0083,0.0098,0.0122,0.0141,0.0147,0.015,0.0152,25%,A,AA,A,AA,AA,AA,AA,AA,A,BB,BB,A,7,Government,E.Eur,Poland,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,PORTIAG,Portigon AG,DF9C9F,SNRFOR,EUR,MM14,Composite,0.0027,0.0032,0.0043,0.0055,0.0067,0.0078,0.0091,0.0105,0.0129,0.0127,0.0126,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Financials,Europe,Germany,,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Jun-16,PORTIAG,Portigon AG,DF9C9F,SUBLT2,EUR,MM14,Composite,,,,,0.0117,0.014,0.0155,0.0165,0.0174,0.0178,0.0181,20%,,,,,NR,NR,NR,NR,NR,NR,NR,NR,2,Financials,Europe,Germany,,AA,,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Jun-16,PORTUG,Rep Portugal,7AA999,SNRFOR,USD,CR14,Composite,0.0124,0.015,0.0198,0.0239,0.0272,0.0301,0.0333,0.0356,0.0357,0.0359,0.036,40%,B,BB,BB,BB,BB,BB,BB,B,B,B,B,BB,5,Government,Europe,Portugal,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,QATAR,St Qatar,7BB99W,SNRFOR,USD,CR14,Composite,0.0028,0.0036,0.0047,0.0067,0.0087,0.0108,0.0131,0.0151,0.0161,0.0163,0.0166,25.01%,A,A,BBB,BBB,BBB,A,A,A,BBB,B,B,BBB,4,Government,MiddleEast,Qatar,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,RBOS-RBOSplc,Royal Bk of Scotland Pub Ltd Co,GNDEGI,SNRFOR,EUR,MM14,Composite,0.0097,0.0101,0.0113,0.0124,0.0136,0.0147,0.0165,0.0178,0.0181,0.0182,0.0182,40.06%,BB,BB,BB,A,A,AA,A,A,A,A,A,A,7,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,RBOS-RBOSplc,Royal Bk of Scotland Pub Ltd Co,GNDEGI,SUBLT2,EUR,MM14,Composite,0.0149,0.0165,0.0199,0.0232,0.0256,0.0281,0.0303,0.0317,0.0317,0.0317,0.0318,20%,BB,BB,BB,BB,BB,BB,BB,BB,B,B,B,BB,6,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,RELIND,Reliance Inds Ltd,7CEDB7,SNRFOR,USD,CR14,Composite,0.0055,0.0062,0.0098,0.0137,0.0176,0.0213,0.024,0.026,0.025,0.0251,,40%,BB,A,A,A,A,BB,BB,BB,NR,NR,,BBB,6,Basic Materials,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,Entity Tier
30-Jun-16,ROMANI,Romania,7ECDET,SNRFOR,USD,CR14,Composite,0.0022,,0.0047,0.0074,0.01,0.0126,0.0152,,,,,25%,NR,,NR,NR,NR,NR,NR,,,,,NR,2,Government,E.Eur,Romania,,BBB,Thin,,Thin,Thin,Thin,Thin,Thin,,,,,Thin
30-Jun-16,RUSSIA,Russian Fedn,7FB37H,SNRFOR,USD,CR14,Composite,0.0023,0.0046,0.0094,0.0147,0.0188,0.0227,0.0266,0.0284,0.0281,0.0287,0.0292,25%,BBB,A,A,A,AA,AA,AA,AA,BBB,BBB,BBB,A,5,Government,E.Eur,Russian Federation,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,RY,Royal Bk Cda,CJGGB6,SNRFOR,USD,XR14,Composite,0.0037,0.0048,0.0063,0.0081,0.0098,0.0111,0.0131,0.0144,0.0153,0.0158,0.0162,40%,CCC,CCC,B,CCC,CCC,CCC,NR,NR,NR,NR,NR,B,3,Financials,N.Amer,Canada,,A,Entity Tier,Entity Tier,Entity Tier,Entity Tier,Entity Tier,Entity Tier,Thin,Thin,Thin,Thin,Thin,Entity Tier
30-Jun-16,SANTNDR,Bco SANTANDER SA,EFAGG9,SNRFOR,EUR,MM14,Composite,0.0079,0.0087,0.0111,0.0132,0.0151,0.0169,0.0193,0.0207,0.0207,0.0207,0.0207,40.09%,BB,BB,A,A,A,A,A,A,BBB,BBB,A,A,7,Financials,Europe,Spain,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SANTNDR,Bco SANTANDER SA,EFAGG9,SUBLT2,EUR,MM14,Composite,0.0189,0.0202,0.0239,0.0269,0.0297,0.0325,0.035,0.0365,0.0386,0.039,0.0387,20%,BB,BB,BB,BB,BB,BB,BB,BB,B,B,B,BB,7,Financials,Europe,Spain,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SAUDI,Kdom Saudi Arabia,MS999I,SNRFOR,USD,CR14,Composite,0.0047,0.0057,0.009,0.0119,0.0147,0.0173,0.0188,0.0202,0.0206,0.0209,0.021,25%,BB,BB,A,A,AA,AA,A,A,BBB,BBB,BBB,A,5,Government,MiddleEast,Saudi Arabia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SBIIN-StateBkIn,St Bk India,YG9770,SNRFOR,USD,CR14,Composite,0.0039,0.0042,0.0078,0.0113,0.0149,0.0185,0.0219,0.024,,,,40%,BBB,BBB,BBB,BBB,A,BBB,BBB,B,,,,BBB,3,Financials,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,Entity Tier
30-Jun-16,SEB,Skandinaviska Enskilda Banken AB,8B3555,SNRFOR,EUR,MM14,Composite,0.0042,0.0044,0.0052,0.0059,0.007,0.0079,0.0092,0.0101,0.0113,0.0114,0.0116,40%,BBB,BBB,BBB,BBB,A,A,A,A,NR,NR,BBB,BBB,4,Financials,Europe,Sweden,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,Entity Tier
30-Jun-16,SEB,Skandinaviska Enskilda Banken AB,8B3555,SUBLT2,EUR,MM14,Composite,,0.0074,0.0091,0.0111,0.013,0.0144,0.0164,0.0179,,0.0195,0.02,20%,,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,2,Financials,Europe,Sweden,,AA,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,Thin,Thin,Thin
30-Jun-16,SLOVAK,Slovak Rep,8B46DG,SNRFOR,USD,CR14,Composite,0.0009,0.0012,0.0014,0.0019,0.0028,0.0042,0.0072,0.0086,0.009,0.009,0.0091,25%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,B,B,B,BBB,5,Government,E.Eur,Slovakia,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SLOVEN,Rep Slovenia,8B46ED,SNRFOR,USD,CR14,Composite,0.0009,0.0013,0.0029,0.0057,0.008,0.0101,0.0129,0.0151,0.0153,,,25%,A,A,A,A,A,A,A,NR,NR,,,A,3,Government,E.Eur,Slovenia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,,Entity Tier
30-Jun-16,SOAF,Rep South Africa,8B9825,SNRFOR,USD,CR14,Composite,0.0039,0.0063,0.0136,0.0196,0.0237,0.0278,0.0316,0.0333,0.0336,0.0337,0.0338,25%,AAA,AA,AA,AA,AA,AA,AA,AA,A,A,BB,AA,10,Government,Africa,South Africa,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SOCGEN,Sciete Generale,8B69AP,SNRFOR,EUR,MM14,Composite,0.0039,0.0044,0.0057,0.0069,0.0081,0.0093,0.0111,0.0122,0.0123,0.0127,0.0127,40.00%,A,A,A,A,A,A,A,A,BBB,BBB,A,A,8,Financials,Europe,France,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SOCGEN,Sciete Generale,8B69AP,SUBLT2,EUR,MM14,Composite,0.0084,0.0107,0.0129,0.0151,0.0176,0.0201,0.0224,0.024,0.0246,0.0248,0.0247,20.00%,BB,BB,BB,BB,BB,BB,BB,BB,B,B,BB,BB,7,Financials,Europe,France,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SPAIN,Kdom Spain,8CA965,SNRFOR,USD,CR14,Composite,0.0028,0.004,0.0061,0.0079,0.0094,0.0106,0.013,0.0154,0.016,0.0162,0.0164,40%,A,A,A,AA,A,A,A,A,BBB,BBB,BBB,A,6,Government,Europe,Spain,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SRBIA,Rep of Serbia,X4EEDL,SNRFOR,USD,CR14,Composite,,,0.0119,0.0172,0.0208,0.024,,,,,,25%,,,NR,NR,NR,NR,,,,,,NR,2,Government,E.Eur,Serbia,,BB,,,Thin,Thin,Thin,Thin,,,,,,Thin
30-Jun-16,STAN-Bank,Std Chartered Bk,8D8575,SNRFOR,EUR,MM14,Composite,0.008,0.0084,0.0101,0.0118,0.0133,0.0148,0.0165,0.018,0.0186,0.0186,0.0186,40%,BB,BB,BB,A,A,A,A,A,B,B,BB,BBB,8,Financials,Europe,United Kingdom,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,STAN-Bank,Std Chartered Bk,8D8575,SUBLT2,EUR,MM14,Composite,0.0107,0.0121,0.0165,0.0204,0.024,0.0274,0.0298,0.0316,0.0321,0.0324,0.0324,20.27%,BB,BB,BB,BB,BB,BB,BB,BB,B,B,B,BB,7,Financials,Europe,United Kingdom,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SUMIBK-Bank,Sumitomo Mitsui Bkg Corp,JQEE8L,SNRFOR,USD,CR14,Composite,0.0021,0.0024,0.0036,0.0047,0.0066,0.0083,0.0101,0.0112,0.0117,0.0122,0.0125,35%,A,A,A,A,BB,BB,BB,BB,B,B,B,BBB,5,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SUMIBK-Bank,Sumitomo Mitsui Bkg Corp,JQEE8L,SUBLT2,USD,CR14,Composite,0.0029,0.0034,0.0052,0.0066,0.009,0.0111,0.0132,0.0146,0.0157,0.0165,0.0168,15%,BBB,BBB,BBB,B,B,B,B,B,B,B,B,BB,4,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SWED,Kdom Sweden,8F7220,SNRFOR,USD,CR14,Composite,0.0011,0.0012,0.0015,0.0018,0.0022,0.0027,0.0037,0.0045,0.0047,0.0048,0.0048,40%,B,B,BBB,A,A,A,A,BBB,A,BBB,BBB,BBB,3,Government,Europe,Sweden,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SWREL,Swiss Reins Co Ltd,HOB65N,SNRFOR,EUR,MM14,Composite,0.0015,0.0017,0.0025,0.0032,0.004,0.0048,0.0061,0.0075,0.0082,0.0084,0.0085,40%,A,A,AA,AA,AA,AA,AA,A,BB,A,A,A,7,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,SWREL,Swiss Reins Co Ltd,HOB65N,SUBLT2,EUR,MM14,Composite,0.0048,0.0057,0.0074,0.0089,0.0106,0.0122,0.0144,0.0158,0.0166,0.017,0.0171,20%,BB,A,A,A,A,AA,A,A,BBB,BBB,B,A,5,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,TD,Toronto Dominion Bk,8HA277,SNRFOR,USD,XR14,Composite,0.0032,0.0034,0.0039,0.0043,0.0056,0.0065,0.0085,0.0097,,,,40%,NR,NR,NR,NR,NR,NR,NR,NR,,,,NR,2,Financials,N.Amer,Canada,,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
30-Jun-16,THAI,Kdom Thailand,8GB54M,SNRFOR,USD,CR14,Composite,0.002,0.0022,0.0042,0.0062,0.0087,0.0113,0.0146,0.0166,0.0168,0.0168,0.0168,40%,A,A,A,A,A,A,BB,BB,BB,BB,BB,BBB,7,Government,Asia,Thailand,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,TRITOB,Rep Trinidad & Tobago,PYCCF6,SNRFOR,USD,CR14,Composite,0.0077,0.0077,,0.0108,,0.0137,0.0148,0.0159,,0.016,0.0159,22.50%,NR,NR,,NR,,NR,NR,NR,,NR,NR,NR,2,Government,Caribbean,Trinidad and Tobago,,BBB,Thin,Thin,,Thin,,Thin,Thin,Thin,,Thin,Thin,Thin
30-Jun-16,TURKEY,Rep Turkey,9J0135,SNRFOR,USD,CR14,Composite,0.003404426,0.005124842,0.010250476,0.015668488,0.01983866,0.023849924,0.027622249,0.02960116,0.030194967,0.030340644,0.030621505,24.83%,A,A,A,A,A,AA,A,A,B,B,B,A,6,Government,MiddleEast,Turkey,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,UBS,UBS AG,HPHB2J,SNRFOR,EUR,MM14,Composite,0.0042,0.0046,0.0053,0.0061,0.007,0.0078,0.009,0.0104,0.0106,0.0106,0.0106,40%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,5,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,Entity Tier
30-Jun-16,UBS,UBS AG,HPHB2J,SUBLT2,EUR,MM14,Composite,0.0083,0.01,0.0118,0.0137,0.0153,0.0171,0.0191,0.0209,0.022,0.0225,0.0225,20.67%,BB,BB,BB,BB,BB,BB,BB,BB,B,B,B,BB,5,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,UKIN,Utd Kdom Gt Britn & Nthn Irlnd,9A17DE,SNRFOR,USD,CR14,Composite,0.001,0.0011,0.0019,0.0026,0.0035,0.0044,0.006,0.0079,0.0079,0.0079,0.008,40%,AA,AA,AA,AA,AA,AA,A,A,BBB,B,B,A,5,Government,Europe,United Kingdom,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,URUGAY,Oriental Rep Uruguay,9A89AG,SNRFOR,USD,CR14,Composite,,0.0105,0.0146,0.017,0.019,0.0215,0.0238,0.0258,0.0259,0.0259,0.0259,25%,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,Lat.Amer,Uruguay,,BB,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Jun-16,USGB,Utd Sts Amer,9A3AAA,SNRFOR,EUR,CR14,Composite,0.0013,0.0013,0.0014,0.0015,0.0018,0.0022,0.0028,0.0036,0.0037,0.0037,0.0037,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,N.Amer,United States,,AAA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Jun-16,VENZ,Rep Venezuela,9B48AA,SNRFOR,USD,CR14,Composite,0.5183,0.602,0.5526,0.5118,0.4791,0.4564,0.4193,0.3846,0.3538,0.3373,0.3217,25%,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,B,8,Government,Lat.Amer,Venezuela,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,VIETNM,Socialist Rep Vietnam,9B8D7L,SNRFOR,USD,CR14,Composite,0.0056,0.0064,0.0099,0.0143,0.0187,0.0226,0.0265,0.0293,0.0275,0.0286,0.0285,40%,A,AA,A,A,A,A,BBB,BBB,NR,CCC,CCC,A,5,Government,Asia,Viet Nam,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Entity Tier,Entity Tier,Entity Tier
30-Jun-16,WFC,Wells Fargo & Co,9DDGBA,SNRFOR,USD,XR14,Composite,0.0014,0.0018,0.0028,0.0037,0.0046,0.0058,0.0073,0.009,0.0102,0.0107,0.0113,40%,AA,AA,AA,AA,AA,AA,AA,AA,BBB,BBB,BBB,AA,7,Financials,N.Amer,United States,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,WFC,Wells Fargo & Co,9DDGBA,SUBLT2,USD,XR14,Composite,0.0027,0.003,0.0045,0.0057,0.0071,0.0086,0.0114,0.0136,0.0149,0.0145,0.015,20%,AA,AA,AA,AA,A,A,AA,AA,BBB,B,B,A,6,Financials,N.Amer,United States,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Entity Tier
30-Jun-16,WSTP,Westpac Bkg Corp,9F7335,SNRFOR,USD,MR14,Composite,0.0013,0.0017,0.0034,0.0049,0.0067,0.0083,0.0108,0.0122,0.0135,0.0137,0.0138,40%,A,A,A,A,BB,BB,BB,BB,NR,B,B,BBB,6,Financials,Oceania,Australia,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,CcyGrp,CcyGrp,Entity Tier
