V5 CDS Composites by Convention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
30-Dec-16,JPM,JPMorgan Chase & Co,4C933G,SNRFOR,USD,XR14,Composite,0.0022,0.0032,0.0039,0.0044,0.0051,0.0063,0.0084,0.0104,0.0117,0.0124,0.0131,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,N.Amer,United States,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,JPM,JPMorgan Chase & Co,4C933G,SUBLT2,USD,XR14,Composite,0.003,0.0046,0.0058,0.0066,0.0076,0.0091,0.0118,0.0143,0.0157,0.0165,0.0172,20%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,N.Amer,United States,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,KAZAKS,Rep Kazakhstan,4CECC7,SNRFOR,USD,CR14,Composite,0.0021,0.0028,0.0054,0.0093,0.0127,0.0162,0.0196,0.0217,0.0227,0.0231,0.0235,25%,BB,BB,BB,BB,BB,CCC,BB,BB,B,CCC,CCC,BB,6,Government,E.Eur,Kazakhstan,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,KOREA,Rep Korea,5F06AJ,SNRFOR,USD,CR14,Composite,0.0008,0.001,0.0017,0.0025,0.0034,0.0045,0.006,0.0068,0.0071,0.007,0.0071,40%,A,A,A,A,A,A,A,A,NR,NR,NR,A,4,Government,Asia,Korea (Republic of),,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,LATVIA,Rep Latvia,XA78AH,SNRFOR,USD,CR14,Composite,0.0013,0.0014,0.0021,0.0029,0.0045,0.006,0.0086,0.0105,0.0113,0.0117,0.012,25%,BB,BBB,BB,BB,BBB,BBB,BBB,BB,BB,BB,BB,BBB,6,Government,E.Eur,Latvia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,LEBAN,Lebanese Rep,5H45B6,SNRFOR,USD,CR14,Composite,0.0268,0.0314,0.038,0.0437,0.0474,0.0508,0.0537,0.0549,0.0561,0.0564,0.0565,24.26%,BB,BB,BB,BB,BB,BB,A,A,A,A,A,BBB,7,Government,MiddleEast,Lebanon,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,LITHUN,Rep Lithuania,589EFF,SNRFOR,USD,CR14,Composite,0.0013,0.0013,0.0019,0.0029,0.0044,0.0059,0.0082,0.0099,,,,25%,BB,BBB,BB,BB,BBB,BBB,NR,NR,,,,BBB,3,Government,E.Eur,Lithuania,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,,,CcyGrp
30-Dec-16,MALAYS,Malaysia,5B6994,SNRFOR,USD,CR14,Composite,0.003,0.0032,0.0058,0.0083,0.0112,0.0139,0.0174,0.0194,0.0193,0.0193,0.0193,40%,A,A,A,BBB,BBB,A,A,A,NR,NR,NR,A,4,Government,Asia,Malaysia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MASSHT,Comwlth of MA,5CCDA9,SNRFOR,USD,CR,Composite,,0.0015,,0.004,,0.007,0.0094,0.0113,,,,70%,,NR,,NR,,NR,NR,NR,,,,NR,2,Government,N.Amer,United States,,A,,Thin,,Thin,,Thin,Thin,Thin,,,,Thin
30-Dec-16,MEX,Utd Mexican Sts,9A18EC,SNRFOR,USD,CR14,Composite,0.00410237,0.00492265,0.00718617,0.00972695,0.01229624,0.01546598,0.01915113,0.02155601,0.02246134,0.02262438,0.02294409,25%,AAA,AA,AAA,AAA,AAA,AAA,AAA,AAA,AA,A,A,AAA,10,Government,Lat.Amer,Mexico,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,MIZUHBA,Mizuho Bk Ltd,JNA79N,SNRFOR,USD,CR14,Composite,0.0012,0.0014,0.0022,0.0031,0.0041,0.0052,0.0062,0.0069,0.0072,0.0073,0.0076,35%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,7,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
30-Dec-16,MIZUHBA,Mizuho Bk Ltd,JNA79N,SUBLT2,USD,CR14,Composite,0.0027,0.0034,0.0043,0.0057,0.0074,0.0093,0.0109,0.0115,0.0105,0.0106,0.0108,14.29%,A,A,A,A,A,A,A,A,NR,NR,BBB,A,7,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
30-Dec-16,MOROC,Kdom Morocco,6.78E+100,SNRFOR,USD,CR14,Composite,0.0058,0.0078,0.0109,0.0131,0.0153,0.018,0.02,0.0214,0.022,0.0222,0.0225,24.29%,BB,BB,BB,A,A,AA,AA,A,BBB,A,A,A,7,Government,Africa,Morocco,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,MUFJ,Mitsubishi UFJ Finl Group Inc,JN88DG,SNRFOR,JPY,CR14,Composite,0.0044,0.0047,0.0052,0.0058,0.0066,0.0073,0.0082,0.0087,0.0118,0.0117,0.0117,36.67%,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,NR,NR,NR,CCC,3,Financials,Asia,Japan,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MUFJ,Mitsubishi UFJ Finl Group Inc,JN88DG,SUBLT2,JPY,CR14,Composite,0.0048,0.0053,0.006,0.0069,0.0079,0.0089,0.0098,0.0103,0.0127,0.0127,0.0127,16.67%,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,NR,NR,NR,CCC,3,Financials,Asia,Japan,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MUNRE,Munich Re,687DNG,SNRFOR,EUR,MM14,Composite,0.0013,0.0015,0.002,0.0026,0.0033,0.004,0.0053,0.0067,0.0074,0.0074,0.0075,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,Germany,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MUNRE,Munich Re,687DNG,SUBLT2,EUR,MM14,Composite,0.0059,0.0067,0.0077,0.0088,0.0102,0.0115,0.0132,0.0147,0.0157,0.0158,0.0158,20%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,Germany,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MWD,Morgan Stanley,678B8A,SNRFOR,USD,XR14,Composite,0.0023,0.0031,0.0043,0.0059,0.0071,0.0086,0.0108,0.013,0.0145,0.0153,0.0159,40%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,N.Amer,United States,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,MWD,Morgan Stanley,678B8A,SUBLT2,USD,XR14,Composite,0.0039,0.005,0.0068,0.009,0.0108,0.0131,0.0151,0.0181,0.0201,0.0212,0.0221,20%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,N.Amer,United States,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NAB,Natl Aust Bk Ltd,6J5777,SNRFOR,USD,MR14,Composite,0.0011,0.0012,0.0026,0.0038,0.0055,0.0069,0.0092,0.0103,0.0106,0.0107,0.0108,40.50%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AA,NR,NR,NR,AAA,10,Financials,Oceania,Australia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NAB,Natl Aust Bk Ltd,6J5777,SUBLT2,USD,MR14,Composite,0.0021,0.0026,0.0051,0.0074,0.0105,0.0132,0.0162,0.018,0.0203,0.0206,0.0209,19.88%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AA,NR,NR,NR,AAA,10,Financials,Oceania,Australia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NETHRS,Kdom Neth,NRCDE0,SNRFOR,USD,CR14,Composite,0.0009,0.001,0.0014,0.0018,0.0023,0.0029,0.004,0.0051,0.0056,0.0057,0.0058,39.17%,AA,AA,AA,AA,AA,AA,AA,AA,AA,A,A,AA,6,Government,Europe,Netherlands,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,NGERIA,Fed Rep Nigeria,V1D83X,SNRFOR,USD,CR14,Composite,0.0508,0.0533,0.056,0.0581,0.0595,0.0606,0.0636,0.0657,0.0671,0.0677,0.0681,25%,CCC,B,BB,B,B,CCC,NR,NR,NR,NR,NR,B,3,Government,Africa,Nigeria,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
30-Dec-16,NOMURA,Nomura Hldgs Inc,6BA88M,SNRFOR,JPY,CR14,Composite,0.0012,0.0014,0.0022,0.003,0.0041,0.0051,0.0068,0.0074,0.0079,0.0082,0.0084,35%,A,A,A,A,A,A,BBB,BBB,NR,NR,NR,A,5,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NOMURA-Secs,Nomura Secs Co Ltd,JOE92P,SNRFOR,JPY,CR14,Composite,0.001,0.0012,0.002,0.0027,0.0037,0.0046,0.0062,0.0069,0.0073,0.0076,0.0078,35%,A,A,A,A,BBB,BBB,BBB,BBB,NR,NR,NR,BBB,6,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NORDEA,Nordea Bnk AB,W1D97L,SNRFOR,EUR,MM14,Composite,0.0021,0.0027,0.0035,0.0044,0.0058,0.0069,0.0085,0.0096,0.0104,0.0108,0.0112,40%,B,B,B,B,BB,BB,BB,BB,NR,NR,NR,BB,4,Financials,Europe,Sweden,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NORDEA,Nordea Bnk AB,W1D97L,SUBLT2,EUR,MM14,Composite,0.0083,0.0089,0.0101,0.0113,0.012,0.0139,0.016,0.0173,0.0182,0.0187,0.0191,20%,B,B,B,B,BB,BB,BB,BB,NR,NR,NR,BB,4,Financials,Europe,Sweden,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,NORWAY,Kdom Norway,6CFB55,SNRFOR,USD,CR14,Composite,0.0006,0.0006,0.0009,0.0013,0.0016,0.0021,0.0027,0.0036,0.0041,0.0043,0.0045,38.75%,A,A,A,A,A,A,A,A,A,BBB,BBB,A,4,Government,Europe,Norway,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,NZ,New Zld,6B5178,SNRFOR,USD,MR14,Composite,0.0003,0.0004,0.0008,0.0012,0.0017,0.0024,0.0036,0.0047,0.0051,0.0052,0.0053,40%,A,A,A,A,A,A,BBB,BBB,BBB,BBB,B,A,7,Government,Oceania,New Zealand,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PAKIS,Islamic Rep Pakistan,YC58FN,SNRFOR,USD,CR14,Composite,0.0324,0.0346,0.0393,0.0413,0.0448,0.048,0.0477,0.0484,0.0484,0.0484,0.0484,26.67%,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,6,Government,India,Pakistan,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PANAMA,Rep Panama,6FHABI,SNRFOR,USD,CR14,Composite,0.0028,0.0037,0.0054,0.0078,0.0102,0.0126,0.0162,0.0192,0.0202,0.0204,0.0208,25%,AA,AA,AA,AAA,AA,AAA,AA,AA,NR,NR,NR,AA,11,Government,Lat.Amer,Panama,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,PERU,Rep Peru,786B9B,SNRFOR,USD,CR14,Composite,0.0025,0.0031,0.0045,0.0059,0.0081,0.0107,0.0142,0.0169,0.0178,0.0179,0.0181,25%,A,AA,AA,AA,AA,AA,AA,AA,A,A,BB,AA,8,Government,Lat.Amer,Peru,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PHILIP,Rep Philippines,789AAE,SNRFOR,USD,CR14,Composite,0.0024,0.0026,0.0046,0.0065,0.0086,0.011,0.0145,0.0164,0.0167,0.0167,0.0167,37%,BB,BBB,BB,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BBB,5,Government,Asia,Philippines,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
30-Dec-16,POLAND,Rep Poland,7A4112,SNRFOR,USD,CR14,Composite,0.0025,0.0028,0.0035,0.0048,0.0064,0.008,0.0106,0.0125,0.0132,0.0136,0.0139,25%,BB,BB,A,A,AA,AA,AA,AA,A,A,A,A,7,Government,E.Eur,Poland,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PORTIAG,Portigon AG,DF9C9F,SNRFOR,EUR,MM14,Composite,0.0027,0.0032,0.0041,0.005,0.0057,0.0063,0.007,0.0073,0.0075,0.0075,0.0075,40%,B,CCC,B,B,B,B,BB,B,B,B,B,B,4,Financials,Europe,Germany,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PORTIAG,Portigon AG,DF9C9F,SUBLT2,EUR,MM14,Composite,0.0027,0.0032,0.0041,0.005,0.0057,0.0063,0.007,0.0073,0.0075,0.0075,0.0075,20%,B,CCC,B,B,B,B,BB,B,B,B,B,B,4,Financials,Europe,Germany,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,PORTUG,Rep Portugal,7AA999,SNRFOR,USD,CR14,Composite,0.0096,0.0121,0.0169,0.0213,0.0248,0.028,0.0312,0.0338,0.0344,0.0346,0.0347,40%,BB,A,A,A,A,A,A,A,BBB,BBB,B,A,6,Government,Europe,Portugal,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,QATAR,St Qatar,7BB99W,SNRFOR,USD,CR14,Composite,0.001,0.0013,0.0025,0.004,0.0063,0.0084,0.0109,0.0125,0.0132,0.0134,0.0149,25%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,6,Government,MiddleEast,Qatar,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,RBOS-RBOSplc,Royal Bk of Scotland Pub Ltd Co,GNDEGI,SNRFOR,EUR,MM14,Composite,0.0062,0.0067,0.0079,0.009,0.0102,0.0113,0.0132,0.0145,0.0151,0.0153,0.0153,40%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,RBOS-RBOSplc,Royal Bk of Scotland Pub Ltd Co,GNDEGI,SUBLT2,EUR,MM14,Composite,0.0117,0.0133,0.0165,0.0198,0.0226,0.0252,0.0274,0.029,0.0298,0.0301,0.0304,22.50%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,RELIND,Reliance Inds Ltd,7CEDB7,SNRFOR,USD,CR14,Composite,0.0043,0.0047,0.0075,0.0106,0.0141,0.0176,0.0203,0.0223,0.0219,0.0218,0.0214,40%,CCC,CCC,BB,BBB,BBB,BBB,BB,BB,B,B,CCC,BB,6,Basic Materials,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,ROMANI,Romania,7ECDET,SNRFOR,USD,CR14,Composite,0.0025,0.0031,0.0048,0.0067,0.009,0.0112,0.0138,0.0156,0.0164,0.0167,0.0172,24%,BB,BBB,BBB,BBB,BBB,BBB,BBB,BB,B,B,B,BBB,5,Government,E.Eur,Romania,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,RUSSIA,Russian Fedn,7FB37H,SNRFOR,USD,CR14,Composite,0.0017,0.0025,0.0054,0.01,0.014,0.0179,0.022,0.0242,0.0247,0.0249,0.0252,25%,A,BBB,A,A,A,A,A,A,NR,NR,NR,A,3,Government,E.Eur,Russian Federation,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,RY,Royal Bk Cda,CJGGB6,SNRFOR,USD,XR14,Composite,0.0017,0.0023,0.0032,0.004,0.0052,0.0062,0.0082,0.0095,0.0099,0.0102,0.0101,40%,BB,BB,BB,BBB,BBB,BB,NR,NR,NR,NR,NR,BB,3,Financials,N.Amer,Canada,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
30-Dec-16,SANTNDR,Bco SANTANDER SA,EFAGG9,SNRFOR,EUR,MM14,Composite,0.0038,0.0043,0.0065,0.0083,0.0103,0.0121,0.0145,0.016,0.0175,0.0178,0.0181,40%,BBB,A,A,A,A,A,A,BBB,NR,NR,NR,A,4,Financials,Europe,Spain,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SANTNDR,Bco SANTANDER SA,EFAGG9,SUBLT2,EUR,MM14,Composite,0.0106,0.0117,0.0161,0.0192,0.022,0.0251,0.0275,0.0288,0.0307,0.0309,0.0311,20%,BBB,A,A,A,A,A,A,BBB,NR,NR,NR,A,4,Financials,Europe,Spain,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SAUDI,Kdom Saudi Arabia,MS999I,SNRFOR,USD,CR14,Composite,0.0008,0.0009,0.0033,0.006,0.0085,0.0113,0.0134,0.0148,0.0153,0.0157,0.016,24.17%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,BB,CCC,BBB,6,Government,MiddleEast,Saudi Arabia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SBIIN-StateBkIn,St Bk India,YG9770,SNRFOR,USD,CR14,Composite,0.0023,0.0026,0.0055,0.0085,0.0117,0.0151,0.0178,0.0193,0.0195,0.0195,0.0194,40%,A,AA,AA,AA,AA,AA,A,A,A,A,A,AA,6,Financials,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SEB,Skandinaviska Enskilda Banken AB,8B3555,SNRFOR,EUR,MM14,Composite,0.002,0.0023,0.0032,0.0041,0.0051,0.0061,0.0073,0.0082,0.0089,0.009,0.0092,40%,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,4,Financials,Europe,Sweden,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SEB,Skandinaviska Enskilda Banken AB,8B3555,SUBLT2,EUR,MM14,Composite,0.0058,0.0061,0.0078,0.0092,0.0108,0.0121,0.0132,0.0137,0.0147,0.0148,0.0149,20%,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,4,Financials,Europe,Sweden,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SLOVAK,Slovak Rep,8B46DG,SNRFOR,USD,CR14,Composite,0.0011,0.0013,0.0019,0.0022,0.0033,0.0047,0.0072,0.0089,0.01,0.0106,0.0109,25%,AA,A,AA,AA,AA,AA,A,AA,A,BBB,BBB,AA,6,Government,E.Eur,Slovakia,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SLOVEN,Rep Slovenia,8B46ED,SNRFOR,USD,CR14,Composite,0.0008,0.0009,0.003,0.0055,0.008,0.0104,0.0136,0.0155,0.0159,0.0156,0.0153,25%,BB,BB,BB,BB,BB,BB,BB,BB,NR,NR,NR,BB,4,Government,E.Eur,Slovenia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SOAF,Rep South Africa,8B9825,SNRFOR,USD,CR14,Composite,0.0023,0.0033,0.0078,0.0129,0.0172,0.0215,0.0259,0.0279,0.0281,0.0281,0.0286,25%,BB,BB,A,A,AA,AA,AA,AA,A,BBB,B,A,7,Government,Africa,South Africa,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SOCGEN,Sciete Generale,8B69AP,SNRFOR,EUR,MM14,Composite,0.0032,0.0034,0.0047,0.0059,0.0071,0.0084,0.0105,0.0118,0.0122,0.0123,0.0123,40%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,7,Financials,Europe,France,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SOCGEN,Sciete Generale,8B69AP,SUBLT2,EUR,MM14,Composite,0.0084,0.01,0.0126,0.015,0.0175,0.0201,0.0229,0.0244,0.0252,0.0254,0.0255,20%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,7,Financials,Europe,France,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SPAIN,Kdom Spain,8CA965,SNRFOR,USD,CR14,Composite,0.0023,0.0031,0.0042,0.0056,0.0067,0.0078,0.0102,0.0125,0.0127,0.0131,0.0133,40%,BBB,B,BBB,BBB,BBB,A,A,BBB,BBB,CCC,CCC,BBB,9,Government,Europe,Spain,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
